"aveSalary","R","SPSS","Excel","Python","MATLAB","Java","SQL","SAS","Stata","EViews","Spark","Hadoop","area","compVar","compScale","academic","exp","induCate"
NA,1,0,0,1,0,1,0,0,0,0,0,0,1,"民营公司","少于50人","本科",1,"制药/生物工程"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","大专",1,"教育/培训/院校"
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,"上市公司","1000-5000人","本科",3,"制药/生物工程"
NA,0,1,1,0,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
NA,0,0,0,0,0,0,1,0,0,0,0,0,1,"上市公司","10000人以上","本科",6,"互联网/电子商务"
NA,1,1,1,1,0,0,1,1,0,0,0,1,1,"民营公司","500-1000人","本科",3,"互联网/电子商务"
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,"国企","10000人以上","本科",0,"快速消费品(食品、饮料、化妆品)"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","硕士",1,"互联网/电子商务"
NA,0,0,0,1,0,1,0,0,0,0,1,1,1,"国企","50-500人","本科",1,"通信/电信/网络设备"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",0,"通信/电信运营、增值服务"
NA,1,1,0,1,1,0,0,1,0,0,0,1,1,"国企","1000-5000人","无",0,"计算机软件"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",10,"金融/投资/证券"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"专业服务(咨询、人力资源、财会)"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","1000-5000人","大专",0,"家具/家电/玩具/礼品"
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","大专",2,"服装/纺织/皮革"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","大专",6,"快速消费品(食品、饮料、化妆品)"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"计算机软件"
NA,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"家具/家电/玩具/礼品"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","10000人以上","博士",6,"家具/家电/玩具/礼品"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","大专",5,"家居/室内设计/装潢"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","本科",0,"服装/纺织/皮革"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","500-1000人","大专",3,"电子技术/半导体/集成电路"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"教育/培训/院校"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","本科",1,"机械/设备/重工"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",0,"通信/电信/网络设备"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","无",0,"酒店/旅游"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","本科",6,"交通/运输/物流"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"贸易/进出口"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",6,"计算机软件"
NA,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",2,"服装/纺织/皮革"
50000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"金融/投资/证券"
48250,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",2,"贸易/进出口"
46500,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","大专",3,"快速消费品(食品、饮料、化妆品)"
45833.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","硕士",3,"专业服务(咨询、人力资源、财会)"
45833.3333333334,1,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",3,"专业服务(咨询、人力资源、财会)"
45000,0,0,0,0,0,0,0,0,0,0,0,1,0,"合资","50-500人","本科",5,"计算机软件"
45000,0,0,0,0,0,0,0,0,0,0,0,1,1,"民营公司","少于50人","博士",0,"计算机软件"
44999.5,0,0,0,0,0,0,1,0,0,0,0,1,1,"外资","50-500人","本科",5,"互联网/电子商务"
44999.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",0,"教育/培训/院校"
44999.5,1,0,0,1,0,1,0,1,0,0,0,0,1,"上市公司","10000人以上","本科",3,"互联网/电子商务"
44999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"互联网/电子商务"
42500,0,0,0,0,0,0,0,0,0,0,0,1,1,"合资","500-1000人","本科",0,"互联网/电子商务"
42500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"多元化业务集团公司"
42000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",1,"贸易/进出口"
41666.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",10,"互联网/电子商务"
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"金融/投资/证券"
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",6,"金融/投资/证券"
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"计算机软件"
40000,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",6,"家具/家电/玩具/礼品"
39999,0,0,0,0,0,1,0,0,0,0,0,0,1,"民营公司","少于50人","无",8,"互联网/电子商务"
39583.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",6,"互联网/电子商务"
37500,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","少于50人","本科",0,"金融/投资/证券"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",0,"金融/投资/证券"
37500,0,0,0,0,0,1,1,0,0,0,0,0,1,"上市公司","1000-5000人","本科",8,"电气/电力/水利"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","硕士",0,"金融/投资/证券"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",5,"多元化业务集团公司"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","10000人以上","本科",3,"汽车及零配件"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"金融/投资/证券"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",3,"专业服务(咨询、人力资源、财会)"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","本科",3,"金融/投资/证券"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","5000-10000人","无",0,"教育/培训/院校"
37500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",0,"互联网/电子商务"
36666.6666666667,0,0,0,1,0,1,0,0,0,0,0,0,1,"国企","50-500人","本科",3,"计算机软件"
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","无",0,"互联网/电子商务"
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",10,"房地产"
34999.5,0,0,0,0,0,0,0,0,0,0,1,1,1,"外资","1000-5000人","本科",8,"计算机软件"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
34999.5,0,1,0,0,0,0,0,1,0,0,0,0,1,"合资","500-1000人","本科",3,"广告"
34999.5,0,0,0,1,0,1,0,0,0,0,1,1,0,"民营公司","50-500人","本科",8,"交通/运输/物流"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","本科",8,"电子技术/半导体/集成电路"
34999.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","本科",3,"快速消费品(食品、饮料、化妆品)"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","本科",6,"金融/投资/证券"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",6,"娱乐/休闲/体育"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",3,"餐饮业"
34999.5,1,0,0,1,0,1,0,0,0,0,0,0,1,"合资","500-1000人","硕士",0,"制药/生物工程"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",10,"房地产"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",6,"金融/投资/证券"
34999.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",6,"房地产"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",5,"中介服务"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",0,"专业服务(咨询、人力资源、财会)"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",6,"互联网/电子商务"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",5,"批发/零售"
34999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","无",2,"专业服务(咨询、人力资源、财会)"
34999.5,0,0,0,0,0,0,0,0,0,0,0,1,1,"民营公司","1000-5000人","无",5,"房地产"
32500,0,0,0,1,0,1,0,0,0,0,0,0,1,"民营公司","少于50人","硕士",0,"互联网/电子商务"
32500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
31500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",6,"金融/投资/证券"
30000,1,1,0,1,0,0,0,0,0,0,0,0,1,"上市公司","1000-5000人","本科",2,"计算机软件"
30000,0,0,0,0,0,0,1,0,0,0,0,0,1,"创业公司","50-500人","本科",2,"互联网/电子商务"
30000,1,1,0,0,0,0,0,1,0,0,0,0,1,"民营公司","500-1000人","无",0,"互联网/电子商务"
30000,1,0,0,0,0,0,0,0,1,0,0,0,1,"民营公司","50-500人","硕士",3,"互联网/电子商务"
29166.6666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",3,"银行"
29166.6666666666,1,1,0,1,1,1,1,1,0,0,0,0,1,"合资","1000-5000人","硕士",8,"保险"
29166.6666666666,1,1,0,0,0,0,0,1,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
29166.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",6,"教育/培训/院校"
29166.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","无",0,"互联网/电子商务"
29166.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",6,"多元化业务集团公司"
29166.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"创业公司","少于50人","本科",8,"互联网/电子商务"
29166.6666666666,0,0,0,1,0,0,0,0,0,0,1,1,1,"民营公司","50-500人","本科",3,"汽车及零配件"
29166.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"互联网/电子商务"
29166.6666666666,0,1,0,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","无",3,"电气/电力/水利"
29166.6666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"房地产"
28000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"互联网/电子商务"
27500,1,1,1,1,0,0,1,1,0,0,0,0,1,"上市公司","5000-10000人","本科",0,"互联网/电子商务"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","无",2,"互联网/电子商务"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","博士",2,"制药/生物工程"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"教育/培训/院校"
27500,0,0,0,0,0,1,1,0,0,0,0,1,1,"民营公司","50-500人","无",6,"金融/投资/证券"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","高中",1,"互联网/电子商务"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","大专",8,"互联网/电子商务"
27500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",6,"金融/投资/证券"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","硕士",3,"计算机软件"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",0,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,1,1,"国企","1000-5000人","本科",5,"计算机软件"
27499.5,0,1,1,0,0,0,1,1,0,0,0,0,1,"外资","1000-5000人","本科",3,"互联网/电子商务"
27499.5,1,0,1,1,1,0,1,0,0,0,0,0,1,"外资","5000-10000人","本科",3,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",5,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","50-500人","本科",5,"金融/投资/证券"
27499.5,1,1,0,1,0,0,0,1,0,0,1,1,0,"上市公司","1000-5000人","本科",5,"计算机软件"
27499.5,0,0,0,1,0,1,0,0,0,0,1,1,0,"民营公司","500-1000人","本科",8,"计算机服务(系统、数据服务、维修)"
27499.5,1,1,0,0,0,0,0,1,0,0,0,0,1,"民营公司","500-1000人","本科",0,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","50-500人","本科",6,"互联网/电子商务"
27499.5,1,0,0,0,1,0,0,1,0,0,0,0,1,"民营公司","50-500人","本科",5,"计算机服务(系统、数据服务、维修)"
27499.5,1,0,0,1,1,0,0,0,0,0,0,0,1,"民营公司","50-500人","硕士",3,"金融/投资/证券"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"创业公司","500-1000人","本科",0,"互联网/电子商务"
27499.5,1,0,1,1,0,0,1,1,0,0,0,0,1,"外资","1000-5000人","本科",6,"互联网/电子商务"
27499.5,0,1,1,0,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",6,"网络游戏"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",6,"金融/投资/证券"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",6,"金融/投资/证券"
27499.5,0,0,0,0,0,1,0,0,0,0,1,1,1,"民营公司","50-500人","本科",6,"网络游戏"
27499.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","本科",8,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,1,1,"民营公司","50-500人","本科",0,"金融/投资/证券"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",2,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","50-500人","本科",3,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",6,"租赁服务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","博士",0,"计算机软件"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","无",6,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","硕士",3,"计算机软件"
27499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"物业管理/商业中心"
27499.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"计算机软件"
27083.3333333334,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","1000-5000人","硕士",0,"金融/投资/证券"
26750,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","中专",0,"快速消费品(食品、饮料、化妆品)"
26000,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",8,"计算机服务(系统、数据服务、维修)"
25000,0,0,0,0,0,0,0,0,0,0,1,0,1,"上市公司","50-500人","本科",3,"互联网/电子商务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","本科",5,"多元化业务集团公司"
25000,0,0,0,0,0,0,0,0,0,0,0,0,0,"上市公司","10000人以上","博士",5,"家具/家电/玩具/礼品"
25000,0,1,1,0,0,1,1,1,0,0,0,0,1,"民营公司","少于50人","大专",2,"中介服务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","50-500人","本科",6,"保险"
25000,1,1,1,1,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
25000,1,1,0,0,0,0,0,1,0,0,0,0,1,"国企","500-1000人","大专",3,"酒店/旅游"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"金融/投资/证券"
25000,0,0,0,0,0,1,0,0,0,0,0,0,1,"合资","500-1000人","大专",6,"互联网/电子商务"
25000,1,0,0,1,0,0,1,1,0,0,0,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",8,"金融/投资/证券"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",6,"互联网/电子商务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
25000,0,0,0,0,0,0,1,0,0,0,1,1,1,"外资","少于50人","本科",3,"专业服务(咨询、人力资源、财会)"
25000,1,1,0,0,0,0,1,1,0,0,0,0,1,"民营公司","1000-5000人","本科",0,"教育/培训/院校"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"国企","少于50人","硕士",3,"金融/投资/证券"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",8,"互联网/电子商务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","本科",8,"金融/投资/证券"
25000,0,0,0,0,0,0,1,0,0,0,0,0,1,"上市公司","5000-10000人","本科",6,"服装/纺织/皮革"
25000,1,0,0,1,0,0,0,1,0,0,0,0,1,"国企","50-500人","本科",6,"金融/投资/证券"
25000,0,0,0,0,0,1,0,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"互联网/电子商务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",0,"金融/投资/证券"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",5,"通信/电信运营、增值服务"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",6,"美容/保健"
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","大专",6,"计算机软件"
24999.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",5,"互联网/电子商务"
24000,0,0,0,0,0,1,1,0,0,0,1,1,1,"上市公司","50-500人","本科",0,"互联网/电子商务"
24000,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",6,"互联网/电子商务"
23750,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","本科",0,"金融/投资/证券"
23000,1,1,0,1,0,0,1,1,0,0,1,0,1,"民营公司","50-500人","本科",2,"互联网/电子商务"
22500,0,0,1,0,0,0,1,1,0,0,0,1,1,"民营公司","50-500人","本科",3,"计算机服务(系统、数据服务、维修)"
22500,1,1,1,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",5,"计算机软件"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",5,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"上市公司","50-500人","硕士",2,"计算机软件"
22500,1,0,0,1,0,0,1,0,0,0,0,0,1,"上市公司","1000-5000人","本科",2,"互联网/电子商务"
22500,1,1,0,0,1,0,0,1,0,0,0,0,1,"合资","1000-5000人","本科",3,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",5,"金融/投资/证券"
22500,0,0,0,0,0,1,0,0,0,0,0,0,0,"合资","50-500人","本科",2,"计算机软件"
22500,0,0,0,0,0,0,0,0,0,0,0,0,0,"国企","50-500人","大专",2,"多元化业务集团公司"
22500,1,1,0,1,0,0,0,1,0,0,0,0,1,"民营公司","50-500人","本科",0,"计算机软件"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","硕士",3,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","500-1000人","本科",6,"互联网/电子商务"
22500,0,0,0,0,0,0,1,0,0,0,0,1,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","大专",1,"网络游戏"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",5,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"创业公司","50-500人","本科",6,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",2,"金融/投资/证券"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","本科",2,"多元化业务集团公司"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",3,"制药/生物工程"
22500,0,1,0,0,0,0,0,1,0,0,0,0,1,"民营公司","50-500人","本科",3,"计算机软件"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","大专",0,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",6,"互联网/电子商务"
22500,1,0,0,1,0,0,1,0,0,0,0,0,1,"民营公司","1000-5000人","本科",0,"计算机软件"
22500,0,0,0,0,0,0,0,1,0,0,0,0,1,"民营公司","500-1000人","无",0,"金融/投资/证券"
22500,0,0,1,0,0,0,0,0,0,0,1,1,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
22500,0,0,0,0,0,1,0,0,0,0,0,1,1,"民营公司","50-500人","本科",6,"计算机软件"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",3,"互联网/电子商务"
22500,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","无",8,"房地产"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","50-500人","本科",10,"互联网/电子商务"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","1000-5000人","本科",5,"互联网/电子商务"
22499.5,1,1,0,0,0,0,1,1,0,0,0,0,1,"国企","少于50人","硕士",3,"互联网/电子商务"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","少于50人","本科",2,"金融/投资/证券"
22499.5,0,0,0,0,0,0,1,0,0,0,0,1,1,"外资","500-1000人","本科",0,"互联网/电子商务"
22499.5,1,0,1,0,0,0,0,0,0,0,0,0,1,"外资","1000-5000人","本科",3,"互联网/电子商务"
22499.5,0,0,1,0,0,0,0,0,0,0,0,0,1,"合资","1000-5000人","本科",3,"快速消费品(食品、饮料、化妆品)"
22499.5,1,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","1000-5000人","本科",0,"互联网/电子商务"
22499.5,0,1,1,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",5,"互联网/电子商务"
22499.5,0,0,0,0,0,0,0,0,0,0,1,1,1,"合资","50-500人","本科",0,"互联网/电子商务"
22499.5,1,0,0,0,0,0,1,0,0,0,0,0,1,"合资","1000-5000人","无",3,"互联网/电子商务"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","500-1000人","硕士",0,"金融/投资/证券"
22499.5,0,0,0,0,0,0,1,0,0,0,0,0,1,"民营公司","500-1000人","无",0,"互联网/电子商务"
22499.5,1,1,0,0,0,0,0,1,0,0,1,1,1,"合资","1000-5000人","本科",5,"保险"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"合资","500-1000人","无",0,"金融/投资/证券"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"民营公司","10000人以上","本科",5,"金融/投资/证券"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","无",5,"娱乐/休闲/体育"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",0,"医疗设备/器械"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",0,"医疗设备/器械"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,0,"民营公司","1000-5000人","大专",0,"医疗设备/器械"
22499.5,0,0,0,0,0,1,0,0,0,0,0,0,0,"民营公司","50-500人","本科",3,"计算机软件"
22499.5,0,0,0,0,0,0,1,0,0,0,0,0,1,"外资","50-500人","本科",3,"金融/投资/证券"
22499.5,1,0,0,0,0,0,0,1,0,0,0,0,1,"上市公司","1000-5000人","硕士",6,"互联网/电子商务"
22499.5,1,0,0,0,0,0,1,1,0,0,0,1,1,"合资","1000-5000人","硕士",0,"银行"
22499.5,0,0,0,0,0,0,0,0,0,0,0,0,1,"外资","50-500人","本科",0,"电子技术/半导体/集成电路"
22499.5,1,0,0,1,0,0,1,0,0,0,0,0,1,"民营公司","50-500人","本科",0,"互联网/电子商务"
